Date,Close,High,Low,Open,Volume
2022-08-29,4030.61,4062.99,4017.42,4034.58,3396510000
2022-08-30,3986.16,4044.98,3965.21,4041.25,3835860000
2022-08-31,3955.0,4015.37,3954.53,4000.67,4542490000
2022-09-01,3966.85,3970.23,3903.65,3936.73,4152250000
2022-09-02,3924.26,4018.43,3906.21,3994.66,3665850000
2022-09-06,3908.19,3942.55,3886.75,3930.89,4127340000
2022-09-07,3979.87,3987.89,3906.03,3909.43,3890320000
2022-09-08,4006.18,4010.5,3944.81,3959.94,3966850000
2022-09-09,4067.36,4076.81,4022.94,4022.94,3901940000
2022-09-12,4110.41,4119.28,4083.67,4083.67,3814200000
2022-09-13,3932.69,4037.12,3921.28,4037.12,4224550000
2022-09-14,3946.01,3961.94,3912.18,3940.73,4293240000
2022-09-15,3901.35,3959.14,3888.28,3932.41,4441830000
2022-09-16,3873.33,3880.95,3837.08,3880.95,7954650000
2022-09-19,3899.89,3900.45,3838.5,3849.91,3766850000
2022-09-20,3855.93,3876.01,3827.54,3875.23,4058050000
2022-09-21,3789.93,3907.07,3789.49,3871.4,4078330000
2022-09-22,3757.99,3790.9,3749.45,3782.36,4284600000
2022-09-23,3693.23,3727.14,3647.47,3727.14,5144270000
2022-09-26,3655.04,3715.67,3644.76,3682.72,4886140000
2022-09-27,3647.29,3717.53,3623.29,3686.44,4577740000
2022-09-28,3719.04,3736.74,3640.61,3651.94,4684850000
2022-09-29,3640.47,3687.01,3610.4,3687.01,4681810000
2022-09-30,3585.62,3671.44,3584.13,3633.48,5645360000
2022-10-03,3678.43,3698.35,3604.93,3609.78,4806680000
2022-10-04,3790.93,3791.92,3726.46,3726.46,5146580000
2022-10-05,3783.28,3806.91,3722.66,3753.25,4293180000
2022-10-06,3744.52,3797.93,3739.22,3771.97,4252100000
2022-10-07,3639.66,3706.74,3620.73,3706.74,4449660000
2022-10-10,3612.39,3652.17,3588.1,3647.51,3834320000
2022-10-11,3588.84,3640.66,3568.45,3595.86,4759030000
2022-10-12,3577.03,3608.34,3573.86,3590.83,4006830000
2022-10-13,3669.91,3685.41,3491.58,3520.37,5021680000
2022-10-14,3583.07,3712.0,3579.68,3690.41,4243030000
2022-10-17,3677.95,3689.73,3638.65,3638.65,4352780000
2022-10-18,3719.98,3762.79,3686.53,3746.26,4483740000
2022-10-19,3695.16,3728.58,3666.51,3703.11,4223800000
2022-10-20,3665.78,3736.0,3656.44,3689.05,4496620000
2022-10-21,3752.75,3757.89,3647.42,3657.1,5078020000
2022-10-24,3797.34,3810.74,3741.65,3762.01,4747930000
2022-10-25,3859.11,3862.85,3799.44,3799.44,4843120000
2022-10-26,3830.6,3886.15,3824.07,3825.97,4817310000
2022-10-27,3807.3,3859.95,3803.79,3834.69,4687320000
2022-10-28,3901.06,3905.42,3808.26,3808.26,4459410000
2022-10-31,3871.98,3893.73,3863.18,3881.85,4820620000
2022-11-01,3856.1,3911.79,3843.8,3901.79,4481210000
2022-11-02,3759.69,3894.44,3758.68,3852.9,4899000000
2022-11-03,3719.89,3750.59,3698.15,3733.25,4625290000
2022-11-04,3770.55,3796.34,3708.84,3766.98,5400180000
2022-11-07,3806.8,3813.95,3764.7,3780.71,4341620000
2022-11-08,3828.11,3859.4,3786.28,3817.02,4607640000
2022-11-09,3748.57,3818.2,3744.22,3810.94,4645010000
2022-11-10,3956.37,3958.33,3859.89,3859.89,5781260000
2022-11-11,3992.93,4001.48,3944.82,3963.72,5593310000
2022-11-14,3957.25,4008.97,3956.4,3977.97,4561930000
2022-11-15,3991.73,4028.84,3953.17,4006.41,5015310000
2022-11-16,3958.79,3983.09,3954.34,3976.82,4165320000
2022-11-17,3946.56,3954.33,3906.54,3919.26,4051780000
2022-11-18,3965.34,3979.89,3935.98,3966.39,4037360000
2022-11-21,3949.94,3962.0,3933.34,3956.23,3850690000
2022-11-22,4003.58,4005.88,3956.88,3965.51,3887990000
2022-11-23,4027.26,4033.78,3998.66,4000.3,3279720000
2022-11-25,4026.12,4034.02,4020.76,4023.34,1706460000
2022-11-28,3963.94,4012.27,3955.77,4005.36,3615430000
2022-11-29,3957.63,3976.77,3937.65,3964.19,3546040000
2022-11-30,4080.11,4080.11,3938.58,3957.18,6579360000
2022-12-01,4076.57,4100.51,4050.87,4087.14,4527130000
2022-12-02,4071.7,4080.48,4026.63,4040.17,4012620000
2022-12-05,3998.84,4052.45,3984.49,4052.02,4280820000
2022-12-06,3941.26,4001.51,3918.39,3996.63,4368380000
2022-12-07,3933.92,3957.57,3922.68,3933.28,4118050000
2022-12-08,3963.51,3974.19,3935.83,3947.79,4006900000
2022-12-09,3934.38,3977.02,3933.04,3954.17,3888260000
2022-12-12,3990.56,3990.71,3935.3,3939.29,3904130000
2022-12-13,4019.65,4100.96,3993.03,4069.38,5079360000
2022-12-14,3995.32,4053.76,3965.65,4015.54,4472340000
2022-12-15,3895.75,3958.37,3879.45,3958.37,4493900000
2022-12-16,3852.36,3890.91,3827.91,3890.91,7493660000
2022-12-19,3817.66,3854.86,3800.04,3853.79,3969610000
2022-12-20,3821.62,3838.24,3795.62,3810.47,3985370000
2022-12-21,3878.44,3889.82,3839.49,3839.49,3775200000
2022-12-22,3822.39,3853.26,3764.49,3853.26,3956950000
2022-12-23,3844.82,3845.8,3797.01,3815.11,2819280000
2022-12-27,3829.25,3846.65,3813.22,3843.34,3030300000
2022-12-28,3783.22,3848.32,3780.78,3829.56,3083520000
2022-12-29,3849.28,3858.19,3805.45,3805.45,3003680000
2022-12-30,3839.5,3839.85,3800.34,3829.06,2979870000
2023-01-03,3824.14,3878.46,3794.33,3853.29,3959140000
2023-01-04,3852.97,3873.16,3815.77,3840.36,4414080000
2023-01-05,3808.1,3839.74,3802.42,3839.74,3893450000
2023-01-06,3895.08,3906.19,3809.56,3823.37,3923560000
2023-01-09,3892.09,3950.57,3890.42,3910.82,4311770000
2023-01-10,3919.25,3919.83,3877.29,3888.57,3851030000
2023-01-11,3969.61,3970.07,3928.54,3932.35,4303360000
2023-01-12,3983.17,3997.76,3937.56,3977.57,4440260000
2023-01-13,3999.09,4003.95,3947.67,3960.6,3939700000
2023-01-17,3990.97,4015.39,3984.57,3999.28,4235560000
2023-01-18,3928.86,4014.16,3926.59,4002.25,4298710000
2023-01-19,3898.85,3922.94,3885.54,3911.84,3991500000
2023-01-20,3972.61,3972.96,3897.86,3909.04,4013360000
2023-01-23,4019.81,4039.31,3971.64,3978.14,3945210000
2023-01-24,4016.95,4023.92,3989.79,4001.74,3320430000
2023-01-25,4016.22,4019.55,3949.06,3982.71,3724020000
2023-01-26,4060.43,4061.57,4013.29,4036.08,3809590000
2023-01-27,4070.56,4094.21,4048.7,4053.72,3907760000
2023-01-30,4017.77,4063.85,4015.55,4049.27,3802000000
2023-01-31,4076.6,4077.16,4020.44,4020.85,4679320000
2023-02-01,4119.21,4148.95,4037.2,4070.07,4856930000
2023-02-02,4179.76,4195.44,4141.88,4158.68,5624360000
2023-02-03,4136.48,4182.36,4123.36,4136.69,4694510000
2023-02-06,4111.08,4124.63,4093.38,4119.57,4114240000
2023-02-07,4164.0,4176.54,4088.39,4105.35,4355860000
2023-02-08,4117.86,4156.85,4111.67,4153.47,4029820000
2023-02-09,4081.5,4156.23,4069.67,4144.25,4270200000
2023-02-10,4090.46,4094.36,4060.79,4068.92,3891520000
2023-02-13,4137.29,4138.9,4092.67,4096.62,3448620000
2023-02-14,4136.13,4159.77,4095.01,4126.7,3929200000
2023-02-15,4147.6,4148.11,4103.98,4119.5,4075980000
2023-02-16,4090.41,4136.54,4089.49,4114.75,4143660000
2023-02-17,4079.09,4081.51,4047.95,4077.39,4045480000
2023-02-21,3997.34,4052.35,3995.19,4052.35,4121590000
2023-02-22,3991.05,4017.37,3976.9,4001.83,4079320000
2023-02-23,4012.32,4028.3,3969.19,4018.6,3952940000
2023-02-24,3970.04,3978.25,3943.08,3973.24,3877700000
2023-02-27,3982.24,4018.05,3973.55,3992.36,3836950000
2023-02-28,3970.15,3997.5,3968.98,3977.19,5043400000
2023-03-01,3951.39,3971.73,3939.05,3963.34,4249480000
2023-03-02,3981.35,3990.84,3928.16,3938.68,4244900000
2023-03-03,4045.64,4048.29,3995.17,3998.02,4084730000
2023-03-06,4048.42,4078.49,4044.61,4055.15,4000870000
2023-03-07,3986.37,4050.0,3980.31,4048.26,3922500000
2023-03-08,3992.01,4000.41,3969.76,3987.55,3535570000
2023-03-09,3918.32,4017.81,3908.7,3998.66,4445260000
2023-03-10,3861.59,3934.05,3846.32,3912.77,5518190000
2023-03-13,3855.76,3905.05,3808.86,3835.12,6558020000
2023-03-14,3919.29,3937.29,3873.63,3894.01,5665870000
2023-03-15,3891.93,3894.26,3838.24,3876.74,6594010000
2023-03-16,3960.28,3964.46,3864.11,3878.93,5695790000
2023-03-17,3916.64,3958.91,3901.27,3958.69,9354280000
2023-03-20,3951.57,3956.62,3916.89,3917.47,5347140000
2023-03-21,4002.87,4009.08,3971.19,3975.89,4920240000
2023-03-22,3936.97,4039.49,3936.17,4002.04,4533010000
2023-03-23,3948.72,4007.66,3919.05,3959.21,4991600000
2023-03-24,3970.99,3972.74,3909.16,3939.21,4583970000
2023-03-27,3977.53,4003.83,3970.49,3982.93,4233540000
2023-03-28,3971.27,3979.2,3951.53,3974.13,4014600000
2023-03-29,4027.81,4030.59,3999.53,3999.53,4145250000
2023-03-30,4050.83,4057.85,4032.1,4046.74,3930860000
2023-03-31,4109.31,4110.75,4056.18,4056.18,4525120000
2023-04-03,4124.51,4127.66,4098.79,4102.2,4234700000
2023-04-04,4100.6,4133.13,4086.87,4128.03,4227800000
2023-04-05,4090.38,4099.69,4072.56,4094.5,3968020000
2023-04-06,4105.02,4107.32,4069.84,4081.15,3486690000
2023-04-10,4109.11,4109.5,4072.55,4085.2,3423650000
2023-04-11,4108.94,4124.26,4102.61,4110.29,3665830000
2023-04-12,4091.95,4134.37,4086.94,4121.72,3633120000
2023-04-13,4146.22,4150.26,4099.4,4100.04,3596590000
2023-04-14,4137.64,4163.19,4113.2,4140.11,3575690000
2023-04-17,4151.32,4151.72,4123.18,4137.17,3611180000
2023-04-18,4154.87,4169.48,4140.36,4164.26,3536640000
2023-04-19,4154.52,4162.57,4134.49,4139.33,3572560000
2023-04-20,4129.79,4148.57,4114.57,4130.48,3772080000
2023-04-21,4133.52,4138.02,4113.86,4132.14,3611750000
2023-04-24,4137.04,4142.41,4117.77,4132.07,3290940000
2023-04-25,4071.63,4126.43,4071.38,4126.43,3978640000
2023-04-26,4055.99,4089.67,4049.35,4087.78,3837030000
2023-04-27,4135.35,4138.24,4075.29,4075.29,3750550000
2023-04-28,4169.48,4170.06,4127.18,4129.63,4087800000
2023-05-01,4167.87,4186.92,4164.12,4166.79,3321370000
2023-05-02,4119.58,4164.1,4089.72,4164.1,4486130000
2023-05-03,4090.75,4148.3,4088.86,4122.25,4246510000
2023-05-04,4061.22,4082.61,4048.28,4082.55,4920090000
2023-05-05,4136.25,4147.02,4084.73,4084.73,4186270000
2023-05-08,4138.12,4142.3,4123.81,4136.98,3641640000
2023-05-09,4119.17,4130.35,4116.65,4124.25,3810140000
2023-05-10,4137.64,4154.28,4098.92,4143.74,4057160000
2023-05-11,4130.62,4132.8,4109.29,4132.24,3752900000
2023-05-12,4124.08,4143.74,4099.12,4138.54,3533740000
2023-05-15,4136.28,4141.25,4110.27,4126.65,3562170000
2023-05-16,4109.9,4135.54,4109.86,4127.95,3654200000
2023-05-17,4158.77,4164.67,4113.62,4122.85,4039080000
2023-05-18,4198.05,4202.2,4153.5,4157.68,3980500000
2023-05-19,4191.98,4212.91,4180.2,4204.15,4041900000
2023-05-22,4192.63,4209.22,4179.68,4190.78,3728520000
2023-05-23,4145.58,4185.68,4142.54,4176.8,4155320000
2023-05-24,4115.24,4132.96,4103.98,4132.96,0
2023-05-25,4151.28,4165.74,4129.73,4155.71,4147760000
2023-05-26,4205.45,4212.87,4156.16,4156.16,3715460000
2023-05-30,4205.52,4231.1,4192.18,4226.71,4228510000
2023-05-31,4179.83,4195.44,4166.15,4190.74,5980670000
2023-06-01,4221.02,4232.43,4171.64,4183.03,4391860000
2023-06-02,4282.37,4290.67,4241.01,4241.01,4454200000
2023-06-05,4273.79,4299.28,4266.82,4282.99,3813290000
2023-06-06,4283.85,4288.33,4263.09,4271.34,3996560000
2023-06-07,4267.52,4299.19,4263.96,4285.47,4537800000
2023-06-08,4293.93,4298.01,4261.07,4268.69,3826740000
2023-06-09,4298.86,4322.62,4291.7,4304.88,3786510000
2023-06-12,4338.93,4340.13,4304.37,4308.32,3945670000
2023-06-13,4369.01,4375.37,4349.31,4352.61,4275400000
2023-06-14,4372.59,4391.82,4337.85,4366.29,4252110000
2023-06-15,4425.84,4439.2,4362.6,4365.33,4176690000
2023-06-16,4409.59,4448.47,4407.44,4440.95,6848600000
2023-06-20,4388.71,4400.15,4367.19,4396.11,4055790000
2023-06-21,4365.69,4386.22,4360.14,4380.01,3709330000
2023-06-22,4381.89,4382.25,4351.82,4355.4,3511000000
2023-06-23,4348.33,4366.55,4341.34,4354.17,6053620000
2023-06-26,4328.82,4362.06,4328.08,4344.84,3415030000
2023-06-27,4378.41,4384.42,4335.0,4337.36,3573500000
2023-06-28,4376.86,4390.35,4360.22,4367.48,3739330000
2023-06-29,4396.44,4398.39,4371.97,4374.94,3696660000
2023-06-30,4450.38,4458.48,4422.44,4422.44,3923450000
2023-07-03,4455.59,4456.46,4442.29,4450.48,2034280000
2023-07-05,4446.82,4454.06,4436.61,4442.04,3482620000
2023-07-06,4411.59,4422.62,4385.05,4422.62,3682020000
2023-07-07,4398.95,4440.39,4397.4,4404.54,3630480000
2023-07-10,4409.53,4412.6,4389.92,4394.23,3429600000
2023-07-11,4439.26,4443.64,4408.46,4415.55,3624220000
2023-07-12,4472.16,4488.34,4463.23,4467.69,3920290000
2023-07-13,4510.04,4517.38,4489.36,4491.5,3839530000
2023-07-14,4505.42,4527.76,4499.56,4514.61,3647450000
2023-07-17,4522.79,4532.85,4504.9,4508.86,3538240000
2023-07-18,4554.98,4562.3,4514.59,4521.78,4090010000
2023-07-19,4565.72,4578.43,4557.48,4563.87,4115670000
2023-07-20,4534.87,4564.74,4527.56,4554.38,3761770000
2023-07-21,4536.34,4555.0,4535.79,4550.16,3570190000
2023-07-24,4554.64,4563.41,4541.29,4543.39,3856250000
2023-07-25,4567.46,4580.62,4552.42,4555.19,3812470000
2023-07-26,4566.75,4582.47,4547.58,4558.96,3990290000
2023-07-27,4537.41,4607.07,4528.56,4598.26,4553210000
2023-07-28,4582.23,4590.16,4564.01,4565.75,3981010000
2023-07-31,4588.96,4594.22,4573.14,4584.82,4503600000
2023-08-01,4576.73,4584.62,4567.53,4578.83,4042370000
2023-08-02,4513.39,4550.93,4505.75,4550.93,4270710000
2023-08-03,4501.89,4519.49,4485.54,4494.27,4149120000
2023-08-04,4478.03,4540.34,4474.55,4513.96,4143310000
2023-08-07,4518.44,4519.84,4491.15,4491.58,3493920000
2023-08-08,4499.38,4503.31,4464.39,4498.03,3884910000
2023-08-09,4467.71,4502.44,4461.33,4501.57,3803100000
2023-08-10,4468.83,4527.37,4457.92,4487.16,4504370000
2023-08-11,4464.05,4476.23,4443.98,4450.69,3753290000
2023-08-14,4489.72,4490.33,4453.44,4458.13,3896410000
2023-08-15,4437.86,4478.87,4432.19,4478.87,3832250000
2023-08-16,4404.33,4449.95,4403.55,4433.79,3753910000
2023-08-17,4370.36,4421.17,4364.83,4416.32,3943700000
2023-08-18,4369.71,4381.82,4335.31,4344.88,3940400000
2023-08-21,4399.77,4407.55,4360.3,4380.28,3726850000
2023-08-22,4387.55,4418.59,4382.77,4415.33,3522760000
2023-08-23,4436.01,4443.18,4396.44,4396.44,3837270000
2023-08-24,4376.31,4458.3,4375.55,4455.16,3723470000
2023-08-25,4405.71,4418.46,4356.29,4389.38,3296180000
2023-08-28,4433.31,4439.56,4414.98,4426.03,2957230000
2023-08-29,4497.63,4500.14,4431.68,4432.75,3354820000
2023-08-30,4514.87,4521.65,4493.59,4500.34,3064110000
2023-08-31,4507.66,4532.26,4507.39,4517.01,3946360000
2023-09-01,4515.77,4541.25,4501.35,4530.6,3246260000
2023-09-05,4496.83,4514.29,4496.01,4510.06,3526250000
2023-09-06,4465.48,4490.35,4442.38,4490.35,3418850000
2023-09-07,4451.14,4457.81,4430.46,4434.55,3763760000
2023-09-08,4457.49,4473.53,4448.38,4451.3,3259290000
2023-09-11,4487.46,4490.77,4467.89,4480.98,3369920000
2023-09-12,4461.9,4487.11,4456.83,4473.27,3435740000
2023-09-13,4467.44,4479.39,4453.52,4462.65,3529430000
2023-09-14,4505.1,4511.99,4478.69,4487.78,3648720000
2023-09-15,4450.32,4497.98,4447.21,4497.98,6932230000
2023-09-18,4453.53,4466.36,4442.11,4445.13,3161230000
2023-09-19,4443.95,4449.85,4416.61,4445.41,3614880000
2023-09-20,4402.2,4461.03,4401.38,4452.81,3308450000
2023-09-21,4330.0,4375.7,4329.17,4374.36,3662340000
2023-09-22,4320.06,4357.4,4316.49,4341.74,3349570000
2023-09-25,4337.44,4338.51,4302.7,4310.62,3195650000
2023-09-26,4273.53,4313.01,4265.98,4312.88,3472340000
2023-09-27,4274.51,4292.07,4238.63,4282.63,3875880000
2023-09-28,4299.7,4317.27,4264.38,4269.65,3846230000
2023-09-29,4288.05,4333.15,4274.86,4328.18,3865960000
2023-10-02,4288.39,4300.58,4260.21,4284.52,3938660000
2023-10-03,4229.45,4281.15,4216.45,4269.75,3953830000
2023-10-04,4263.75,4268.5,4220.48,4233.83,3777600000
2023-10-05,4258.19,4267.13,4225.91,4259.31,3581470000
2023-10-06,4308.5,4324.1,4219.55,4234.79,3902030000
2023-10-09,4335.66,4341.73,4283.79,4289.02,3174630000
2023-10-10,4358.24,4385.46,4339.64,4339.75,3520240000
2023-10-11,4376.95,4378.64,4345.34,4366.59,3601660000
2023-10-12,4349.61,4385.85,4325.43,4380.94,3713140000
2023-10-13,4327.78,4377.1,4311.97,4360.49,3566560000
2023-10-16,4373.63,4383.33,4342.37,4342.37,3409960000
2023-10-17,4373.2,4393.57,4337.54,4345.23,3794850000
2023-10-18,4314.6,4364.2,4303.84,4357.35,3686030000
2023-10-19,4278.0,4339.54,4269.69,4321.36,3969730000
2023-10-20,4224.16,4276.56,4223.03,4273.85,4004030000
2023-10-23,4217.04,4255.84,4189.22,4210.4,3776100000
2023-10-24,4247.68,4259.38,4219.43,4235.79,3821820000
2023-10-25,4186.77,4232.42,4181.42,4232.42,3869370000
2023-10-26,4137.23,4183.6,4127.9,4175.99,4277640000
2023-10-27,4117.37,4156.7,4103.78,4152.93,4019500000
2023-10-30,4166.82,4177.47,4132.94,4139.39,3911140000
2023-10-31,4193.8,4195.55,4153.12,4171.33,4249470000
2023-11-01,4237.86,4245.64,4197.74,4201.27,4224900000
2023-11-02,4317.78,4319.72,4268.26,4268.26,4669780000
2023-11-03,4358.34,4373.62,4334.23,4334.23,4570960000
2023-11-06,4365.98,4372.21,4347.53,4364.27,3656340000
2023-11-07,4378.38,4386.26,4355.41,4366.21,3791230000
2023-11-08,4382.78,4391.2,4359.76,4384.37,3729510000
2023-11-09,4347.35,4393.4,4343.94,4391.41,3900780000
2023-11-10,4415.24,4418.03,4353.34,4364.15,3665080000
2023-11-13,4411.55,4421.76,4393.82,4406.66,3326240000
2023-11-14,4495.7,4508.67,4458.97,4458.97,4700350000
2023-11-15,4502.88,4521.17,4495.31,4505.3,4347170000
2023-11-16,4508.24,4511.99,4487.83,4497.08,3964520000
2023-11-17,4514.02,4520.12,4499.66,4509.55,3777240000
2023-11-20,4547.38,4557.11,4510.36,4511.7,3644790000
2023-11-21,4538.19,4542.14,4525.51,4538.77,3511080000
2023-11-22,4556.62,4568.43,4545.05,4553.04,3042810000
2023-11-24,4559.34,4560.31,4552.8,4555.84,1639500000
2023-11-27,4550.43,4560.52,4546.32,4554.86,3403990000
2023-11-28,4554.89,4568.14,4540.51,4545.55,3586240000
2023-11-29,4550.58,4587.64,4547.15,4571.84,4418760000
2023-11-30,4567.8,4569.89,4537.24,4554.87,5399300000
2023-12-01,4594.63,4599.39,4554.71,4559.43,4397120000
2023-12-04,4569.78,4572.37,4546.72,4564.37,4369910000
2023-12-05,4567.18,4578.56,4551.68,4557.25,3909950000
2023-12-06,4549.34,4590.74,4546.5,4586.23,4245680000
2023-12-07,4585.59,4590.92,4565.22,4568.84,3818880000
2023-12-08,4604.37,4609.23,4574.06,4576.2,3707010000
2023-12-11,4622.44,4623.71,4593.39,4593.39,3823210000
2023-12-12,4643.7,4643.93,4608.09,4618.3,3808380000
2023-12-13,4707.09,4709.69,4643.23,4646.2,5063650000
2023-12-14,4719.55,4738.57,4694.34,4721.04,6314040000
2023-12-15,4719.19,4725.53,4704.69,4714.23,8218980000
2023-12-18,4740.56,4749.52,4725.58,4725.58,4060340000
2023-12-19,4768.37,4768.69,4743.72,4743.72,4026970000
2023-12-20,4698.35,4778.01,4697.82,4764.73,4201320000
2023-12-21,4746.75,4748.71,4708.35,4724.29,3431180000
2023-12-22,4754.63,4772.94,4736.77,4753.92,3046770000
2023-12-26,4774.75,4784.72,4758.45,4758.86,2513910000
2023-12-27,4781.58,4785.39,4768.9,4773.45,2748450000
2023-12-28,4783.35,4793.3,4780.98,4786.44,2698860000
2023-12-29,4769.83,4788.43,4751.99,4782.88,3126060000
2024-01-02,4742.83,4754.33,4722.67,4745.2,3743050000
2024-01-03,4704.81,4729.29,4699.71,4725.07,3950760000
2024-01-04,4688.68,4726.78,4687.53,4697.42,3715480000
2024-01-05,4697.24,4721.49,4682.11,4690.57,3844370000
2024-01-08,4763.54,4764.54,4699.82,4703.7,3742320000
2024-01-09,4756.5,4765.47,4730.35,4741.93,3529960000
2024-01-10,4783.45,4790.8,4756.2,4759.94,3498680000
2024-01-11,4780.24,4798.5,4739.58,4792.13,3759890000
2024-01-12,4783.83,4802.4,4768.98,4791.18,3486340000
2024-01-16,4765.98,4782.34,4747.12,4772.35,4260550000
2024-01-17,4739.21,4744.23,4714.82,4739.13,3928600000
2024-01-18,4780.94,4785.79,4740.57,4760.1,4019000000
2024-01-19,4839.81,4842.07,4785.87,4796.28,4287200000
2024-01-22,4850.43,4868.41,4844.05,4853.42,4297610000
2024-01-23,4864.6,4866.48,4844.37,4856.8,3912800000
2024-01-24,4868.55,4903.68,4865.94,4888.56,4330030000
2024-01-25,4894.16,4898.15,4869.34,4886.66,4020430000
2024-01-26,4890.97,4906.69,4881.47,4888.91,3353400000
2024-01-29,4927.93,4929.31,4887.4,4892.95,3525160000
2024-01-30,4924.97,4931.09,4916.27,4925.89,3836130000
2024-01-31,4845.65,4906.75,4845.15,4899.19,4696120000
2024-02-01,4906.19,4906.97,4853.52,4861.11,4386090000
2024-02-02,4958.61,4975.29,4907.99,4916.06,3974350000
2024-02-05,4942.81,4957.19,4918.09,4957.19,4023640000
2024-02-06,4954.23,4957.77,4934.88,4950.16,4440880000
2024-02-07,4995.06,4999.89,4969.05,4973.05,4895590000
2024-02-08,4997.91,5000.4,4987.09,4995.16,4341860000
2024-02-09,5026.61,5030.06,5000.34,5004.17,3912990000
2024-02-12,5021.84,5048.39,5016.83,5026.83,3805740000
2024-02-13,4953.17,4971.3,4920.31,4967.94,4302190000
2024-02-14,5000.62,5002.52,4956.45,4976.44,3845600000
2024-02-15,5029.73,5032.72,4999.44,5003.14,4137970000
2024-02-16,5005.57,5038.7,4999.52,5031.13,3833270000
2024-02-20,4975.51,4993.71,4955.02,4989.32,4034880000
2024-02-21,4981.8,4983.21,4946.0,4963.03,3788390000
2024-02-22,5087.03,5094.39,5038.83,5038.83,4051710000
2024-02-23,5088.8,5111.06,5081.46,5100.92,3672790000
2024-02-26,5069.53,5097.66,5068.91,5093.0,3683930000
2024-02-27,5078.18,5080.69,5057.29,5074.6,3925950000
2024-02-28,5069.76,5077.37,5058.35,5067.2,3789370000
2024-02-29,5096.27,5104.99,5061.89,5085.36,5219740000
2024-03-01,5137.08,5140.33,5094.16,5098.51,4748110000
2024-03-04,5130.95,5149.67,5127.18,5130.99,4758440000
2024-03-05,5078.65,5114.54,5056.82,5110.52,4418410000
2024-03-06,5104.76,5127.97,5092.22,5108.03,4559050000
2024-03-07,5157.36,5165.62,5128.21,5132.38,4137980000
2024-03-08,5123.69,5189.26,5117.5,5164.46,4208870000
2024-03-11,5117.94,5124.66,5091.14,5111.96,3896430000
2024-03-12,5175.27,5179.87,5114.48,5134.3,4080510000
2024-03-13,5165.31,5179.14,5151.88,5173.49,4282890000
2024-03-14,5150.48,5176.85,5123.3,5175.14,4687970000
2024-03-15,5117.09,5136.86,5104.35,5123.31,7753670000
2024-03-18,5149.42,5175.6,5145.47,5154.77,4036220000
2024-03-19,5178.51,5180.31,5131.59,5139.09,4031760000
2024-03-20,5224.62,5226.19,5171.55,5181.69,4064850000
2024-03-21,5241.53,5261.1,5240.66,5253.43,4207730000
2024-03-22,5234.18,5246.09,5229.87,5242.48,3374700000
2024-03-25,5218.19,5229.09,5216.09,5219.52,3331360000
2024-03-26,5203.58,5235.16,5203.42,5228.85,3871790000
2024-03-27,5248.49,5249.26,5213.92,5226.31,3850500000
2024-03-28,5254.35,5264.85,5245.82,5248.03,3998270000
2024-04-01,5243.77,5263.95,5229.2,5257.97,3325930000
2024-04-02,5205.81,5208.34,5184.05,5204.29,3886590000
2024-04-03,5211.49,5228.75,5194.37,5194.37,3703250000
2024-04-04,5147.21,5256.59,5146.06,5244.05,4075680000
2024-04-05,5204.34,5222.18,5157.21,5158.95,3386780000
2024-04-08,5202.39,5219.57,5197.35,5211.37,3278180000
2024-04-09,5209.91,5224.81,5160.78,5217.03,3400680000
2024-04-10,5160.64,5178.43,5138.7,5167.88,3845930000
2024-04-11,5199.06,5211.78,5138.77,5172.95,3509380000
2024-04-12,5123.41,5175.03,5107.94,5171.51,3963220000
2024-04-15,5061.82,5168.43,5052.47,5149.67,3950210000
2024-04-16,5051.41,5079.84,5039.83,5064.59,4006200000
2024-04-17,5022.21,5077.96,5007.25,5068.97,3596130000
2024-04-18,5011.12,5056.66,5001.89,5031.52,3619760000
2024-04-19,4967.23,5019.02,4953.56,5005.44,3878750000
2024-04-22,5010.6,5038.84,4969.4,4987.33,3820250000
2024-04-23,5070.55,5076.12,5027.96,5028.85,3751400000
2024-04-24,5071.63,5089.48,5047.02,5084.86,3656740000
2024-04-25,5048.42,5057.75,4990.58,5019.88,3958050000
2024-04-26,5099.96,5114.62,5073.14,5084.65,3604140000
2024-04-29,5116.17,5123.49,5088.65,5114.13,3447450000
2024-04-30,5035.69,5110.83,5035.31,5103.78,4082470000
2024-05-01,5018.39,5096.12,5013.45,5029.03,4544170000
2024-05-02,5064.2,5073.21,5011.05,5049.32,4381660000
2024-05-03,5127.79,5139.12,5101.22,5122.78,3924990000
2024-05-06,5180.74,5181.0,5142.42,5142.42,3683250000
2024-05-07,5187.7,5200.23,5178.96,5187.2,3987890000
2024-05-08,5187.67,5191.95,5165.86,5168.98,3842100000
2024-05-09,5214.08,5215.3,5180.41,5189.03,3727370000
2024-05-10,5222.68,5239.66,5209.68,5225.49,3617900000
2024-05-13,5221.42,5237.26,5211.16,5233.08,4255710000
2024-05-14,5246.68,5250.37,5217.98,5221.1,4763580000
2024-05-15,5308.15,5311.76,5263.26,5263.26,4360810000
2024-05-16,5297.1,5325.49,5296.19,5310.07,3817470000
2024-05-17,5303.27,5305.45,5283.59,5303.1,3578120000
2024-05-20,5308.13,5325.32,5302.4,5305.35,3420100000
2024-05-21,5321.41,5324.32,5297.87,5298.69,3662240000
2024-05-22,5307.01,5323.18,5286.01,5319.28,3847130000
2024-05-23,5267.84,5341.88,5256.93,5340.26,3869520000
